title,duration,rating,voters,genre
459. Burning Butterflies,1h 43m,7.6,101,Horror
460. Cara,1h 36m,5.8,89,Horror
461. Virgo,1h 27m,4.8,114,Horror
462. Horny Teenagers Must Die!,1h 24m,3.2,254,Horror
463. Name the Demon,1h 17m,3.5,183,Horror
464. Marni: The Story of Wewe Gombel,1h 59m,6.7,1K,Horror
465. Hide and Seek,1h 24m,4.9,166,Horror
466. Perempuan Pembawa Sial,1h 37m,N/A,N/A,Horror
467. The Occult,N/A,6.3,13,Horror
468. The Killers,1h 59m,6.1,80,Horror
"469. Nanay, tatay",2h,7.0,75,Horror
470. The Captives,1h 13m,3.6,76,Horror
471. Butchers Book Three: Bonesaw,1h 47m,4.9,146,Horror
472. The Beast Inside,N/A,5.6,49,Horror
473. They Turned Us Into Killers,1h 26m,2.7,273,Horror
474. Massacre at Femur Creek,1h 22m,6.5,654,Horror
475. Run!,1h 26m,3.4,107,Horror
476. Go Away,N/A,4.2,231,Horror
477. H. P. Lovecraft's the Old Ones,1h 24m,3.6,423,Horror
478. Tenants,1h 34m,4.3,140,Horror
479. Jurassic Triangle,1h 24m,2.5,296,Horror
480. Torture the Flesh,N/A,6.1,33,Horror
481. Dracula: The Count's Kin,N/A,5.2,51,Horror
482. Trinil,1h 45m,4.5,388,Horror
483. Clown II,2h 21m,7.6,16,Horror
484. Curse of the Sin Eater,1h 30m,4.9,833,Horror
485. Alyad Palyad,2h 9m,6.9,1.2K,Horror
486. Remnant,1h 52m,2.6,339,Horror
487. Where is My Head?,1h 30m,6.8,84,Horror
488. The Cursed,1h 37m,4.0,121,Horror
489. Üç Harfliler: Nazar,1h 34m,4.8,199,Horror
490. Coffintooth,N/A,7.5,14,Horror
491. Father's Haunted House,1h 33m,5.9,372,Horror
492. Clickbait: Unfollowed,1h 30m,4.9,623,Horror
493. Una ballena,1h 48m,5.5,218,Horror
494. The Cursed Land,2h 8m,5.5,315,Horror
495. Staycation,1h 34m,7.3,122,Horror
496. Terrestrial,1h 16m,N/A,N/A,Horror
497. Chainsaws Were Singing,1h 57m,7.2,394,Horror
498. Black Spines,1h 40m,6.9,25,Horror
499. Dosen Ghaib: It's Nighttime or You Already Know,1h 34m,4.1,326,Horror
500. The House on the Lake,1h 10m,N/A,N/A,Horror
501. Crust,1h 42m,5.9,256,Horror
502. The Prodigy,1h 23m,4.6,39,Horror
503. Retreat,1h 33m,7.0,26,Horror
504. In Our Blood,1h 29m,6.8,52,Horror
505. Shark Island,1h 21m,3.0,146,Horror
506. The Shadow,1h 30m,6.4,289,Horror
507. Silent Bite,1h 30m,3.7,536,Horror
508. Blood Mountain Massacre,1h 29m,4.8,48,Horror
509. Pasar Setan,1h 36m,6.7,64,Horror
510. Till Death Do Us Part,1h 48m,6.3,286,Horror
511. A Halloween Feast,1h 43m,4.7,845,Horror
512. The Bitter Taste,2h 5m,7.1,43,Horror
513. Rita,1h 47m,5.7,309,Horror
514. Lost Angels,1h 36m,5.9,216,Horror
515. Director's Cut,1h 30m,7.4,104,Horror
516. Hüddam 4: Ahmer,1h 26m,4.7,42,Horror
517. A Hell of a Difference,1h 20m,4.6,56,Horror
518. Dinner with Leatherface,1h 46m,7.3,44,Horror
519. Effigy,1h 18m,2.8,268,Horror
520. What Lives Here,N/A,9.0,11,Horror
521. Deadly Culture: Final Mutation,1h 9m,2.7,59,Horror
522. Wild Animal,19m,8.4,14,Horror
523. Dead Teenagers,1h 20m,3.2,160,Horror
524. Ladybug,1h 47m,5.5,34,Horror
525. I Left My Heart in Colombia,N/A,7.3,459,Horror
526. H.P. Lovecraft's the Shadow Over Innsmouth,N/A,7.0,16,Horror
527. Bag of Lies,1h 36m,3.8,604,Horror
528. Night Silence,1h 52m,5.5,303,Horror
529. SinÉl,1h 12m,5.1,31,Horror
530. True Fear,1h 32m,4.6,330,Horror
531. Our Happy Place,1h 30m,9.3,37,Horror
532. Feet of Death,1h 46m,3.9,247,Horror
533. The Epidemic,1h 35m,5.9,72,Horror
534. Salem Witch Doll,1h 16m,2.3,152,Horror
535. Pasahero,2h,6.1,27,Horror
"536. Spider Baby, or The Maddest Story Ever Told",1h 12m,5.0,108,Horror
537. Holnap meghalok,1h 25m,4.2,144,Horror
538. The Deadly Swarm,1h 21m,2.5,208,Horror
539. A Stranger in the Woods,1h 23m,4.8,713,Horror
540. The Sin,1h 43m,5.3,366,Horror
541. Kuang Bao Ju Xi,1h 15m,5.6,99,Horror
"542. Hemet, or the Landlady Don't Drink Tea",1h 29m,4.3,103,Horror
543. Delicate Arch,1h 25m,5.0,75,Horror
544. Camp Blood 9: Bride of Blood,N/A,6.3,551,Horror
545. Z-Mom,1h 30m,4.8,48,Horror
546. Broken Bird,1h 39m,5.7,131,Horror
547. You Shouldn't Have Let Me In,1h 24m,4.1,188,Horror
548. Good Neighbours,1h 24m,3.0,196,Horror
549. The Girl Who Wore Yellow Lace,1h 22m,5.2,39,Horror
550. Anatema,1h 31m,4.2,227,Horror
551. Last Stop: Rocafort St.,1h 29m,4.1,529,Horror
552. Unnatural,1h 43m,3.7,148,Horror
553. Meathook,1h 42m,5.9,21,Horror
554. Las Tias,1h 27m,4.8,273,Horror
555. Solitude,1h 37m,6.0,53,Horror
556. 30 to 45,1h 58m,3.5,21,Horror
557. Oculus,1h 53m,6.0,15,Horror
558. Spithood,58m,5.4,1.2K,Horror
559. Hunters on a White Field,1h 40m,4.9,472,Horror
560. A Wedding Story,1h 50m,6.3,3.4K,Horror
561. Killington,1h 27m,2.8,192,Horror
562. Bloody Bridget,1h 21m,7.0,54,Horror
563. Who's Watching,N/A,8.0,14,Horror
564. Air Fryer Slaughter,1h 30m,6.1,592,Horror
565. Twelve,N/A,6.7,19,Horror
566. What Happened to Dorothy Bell?,N/A,7.3,13,Horror
567. Fangs Out: Blood Apocalypse,N/A,4.4,29,Horror
568. The Boys,2h 11m,4.6,144,Horror
569. Guess Who,1h 33m,4.8,379,Horror
570. The Gesuidouz,1h 33m,6.7,100,Horror
571. Tu Sangre,1h 21m,3.9,112,Horror
572. House of Ashes,1h 35m,6.5,46,Horror
573. Camp Blood: Clown Shark,1h 10m,3.5,103,Horror
574. Deadbolt,1h 23m,4.6,338,Horror
575. Christmas Slasher,N/A,4.8,10,Horror
576. Nyctophobia,1h 30m,6.7,1.8K,Horror
577. Within the Pines,1h 13m,6.4,21,Horror
578. Z Zone,1h 23m,3.7,65,Horror
579. The Buildout,1h 10m,4.0,109,Horror
580. Space Sharks,1h 10m,1.6,347,Horror
581. The Carters,1h 15m,5.2,29,Horror
582. The Girl in the Trunk,1h 30m,3.4,355,Horror
583. Ice Nine Kills Presents: Welcome to Horrorwood,1h 16m,8.3,36,Horror
584. Catch a Killer,1h 22m,6.0,17,Horror
585. Dead Whisper,1h 28m,3.8,571,Horror
586. Huntress,1h 17m,3.0,89,Horror
587. Jurnal Risa by Risa Saraswati,1h 32m,4.4,328,Horror
588. Dead Name,1h 24m,8.4,13,Horror
589. Vampire Zombies... From Space!,1h 38m,6.8,122,Horror
590. Pale Horse,1h 27m,3.7,82,Horror
591. Ronggeng Kematian,1h 38m,5.3,165,Horror
592. Slashercise,58m,4.9,17,Horror
593. Mandira,2h 1m,5.8,1K,Horror
594. The Notorious Finster,1h 53m,3.9,186,Horror
"595. Silent Night, Bloody Night 3: Descent",1h 40m,3.2,213,Horror
596. Gone with the Dead,1h 36m,4.0,63,Horror
597. Morena,1h 46m,5.3,132,Horror
598. Guys at Parties Like It,1h 19m,3.9,179,Horror
599. Angel with a Gun,N/A,N/A,N/A,Horror
600. Hu Die Da Shia,1h 42m,4.3,68,Horror
601. The Book of the Witch,1h 13m,4.3,164,Horror
602. Watch If You Dare To,1h 5m,3.6,12,Horror
603. Final Girl: Halloween,1h 25m,4.6,114,Horror
604. Ghost Island,1h 35m,6.9,60,Horror
605. Kifn,1h 40m,7.2,735,Horror
606. The Seductress from Hell,1h 42m,6.1,23,Horror
607. Devil's Horns,1h 21m,4.6,129,Horror
608. Shark Exorcist 2: Unholy Waters,1h 14m,1.8,160,Horror
609. Shadows of Bigfoot,1h 13m,4.0,146,Horror
610. Séance,1h 25m,8.1,28,Horror
611. Agapouse ta louloudia perissotero,1h 26m,5.3,193,Horror
612. The Box,1h 19m,3.3,85,Horror
613. Shaman,1h 40m,5.2,75,Horror
614. The Woods Are Real,1h 20m,2.4,476,Horror
615. Malediction,N/A,N/A,N/A,Horror
616. Lopaliki Ra Chepta,1h 52m,7.7,1.5K,Horror
617. The Last Nightmare Part One,50m,6.0,82,Horror
618. Spirit Riser,1h 38m,6.1,42,Horror
619. Members Club,1h 30m,4.6,187,Horror
620. Bloody Ishq,2h 18m,3.0,2.2K,Horror
621. He Sees You When You're Sleeping,1h 23m,4.2,157,Horror
622. Watch Us Kill,N/A,5.6,66,Horror
623. Bury Your Dead,2h 8m,5.4,84,Horror
624. Forgive Me Father,1h 17m,3.5,125,Horror
625. Pagpag 24/7,2h 10m,4.3,65,Horror
626. Snakeeater,1h 20m,5.3,286,Horror
627. The Sisters,2h 2m,4.7,168,Horror
628. Hellvira's Haunted Asylum of Horror,1h 58m,5.8,38,Horror
629. Jeonde Raho Bhoot Ji,1h 52m,5.2,145,Horror
630. Valari,2h 15m,7.9,2.6K,Horror
631. Devil,1h 58m,4.5,1.6K,Horror
632. In the Name of God,1h 29m,5.1,165,Horror
633. Crispy,1h 16m,3.3,101,Horror
634. Easter Bloody Easter,1h 43m,3.3,325,Horror
635. Vampire Lake,N/A,5.4,164,Horror
636. Ouija Castle,N/A,3.1,132,Horror
637. Snow Angel of Revenge,1h 36m,3.8,69,Horror
638. The Spirit Hunter,1h 42m,4.1,35,Horror
639. The Candy Store,1h 26m,4.0,93,Horror
640. Dante's Inferno,N/A,N/A,N/A,Horror
641. Kanakamahalakshmi,1h 50m,N/A,N/A,Horror
642. Chateau,1h 23m,4.0,306,Horror
643. Deadly Culture: Species X,1h 11m,2.9,62,Horror
644. A Game in the Woods,1h 20m,7.0,32,Horror
645. Tanz der Toten,2h 1m,N/A,N/A,Horror
646. Followers,1h 14m,3.6,261,Horror
647. Pigman,1h 38m,2.5,121,Horror
648. Alpacalypse,1h 17m,5.8,36,Horror
649. Silence of the Prey,1h 37m,3.8,303,Horror
650. Park,1h 57m,6.9,381,Horror
651. Bhairadevi,2h 14m,8.6,57,Horror
652. Sun,1h 15m,8.3,38,Horror
653. Resident Evil Story,N/A,3.0,16,Horror
654. Visher,1h 5m,4.3,398,Horror
655. Retratos del Apocalipsis,1h 15m,7.9,24,Horror
656. Ga la,1h 37m,4.2,29,Horror
657. Antropophagus Legacy,1h 40m,N/A,N/A,Horror
658. Cold Blows the Wind,1h 25m,5.7,807,Horror
659. The Naughty List of Mr. Scrooge,1h 30m,4.5,216,Horror
660. The Camp Host,1h 35m,4.3,304,Horror
661. The Twelve Step Strangler,N/A,4.6,8,Horror
662. Apokrif,1h 4m,8.7,23,Horror
663. Migraine,1h 5m,8.2,25,Horror
664. This Never Happened,1h 30m,4.7,392,Horror
665. Ketchup on Waffles,1h 21m,N/A,N/A,Horror
666. Continente,1h 55m,5.1,100,Horror
667. The Last Chainsaw Massacre,1h 15m,3.7,43,Horror
668. Creep Encounters,1h 12m,4.0,139,Horror
669. Sengkolo: Malam satu suro,1h 40m,5.8,64,Horror
670. Mananambal,1h 40m,6.1,38,Horror
671. Salsa,1h 40m,5.7,302,Horror
672. The Despaired,2h 10m,6.5,37,Horror
673. Ma Da: The Drowning Spirit,1h 30m,4.4,221,Horror
674. Nanoshark,N/A,4.7,29,Horror
675. Night Talkers,1h 29m,4.0,107,Horror
676. The Girl Who Cried Her Eyes Out,1h 34m,3.5,779,Horror
677. Watch Them Come Blood,1h 22m,7.7,8,Horror
678. Obayifo Project,1h 11m,5.1,373,Horror
679. Inherit the Witch,1h 25m,3.2,58,Horror
680. This Man,1h 29m,5.1,24,Horror
681. Quadrant,1h 13m,4.3,157,Horror
682. Manipula,1h 34m,8.5,35,Horror
683. Cadet,2h 6m,6.9,61,Horror
684. Isleen Pines,1h 24m,5.3,740,Horror
685. The Hereditary,N/A,N/A,N/A,Horror
686. Jinn Chapter 1,46m,7.7,68,Horror
687. Water Horse,1h 25m,5.1,264,Horror
688. The Convent,1h 20m,3.9,25,Horror
689. Asher and Ruth,1h 3m,N/A,N/A,Horror
690. Kutukan Calon Arang,1h 41m,5.5,18,Horror
691. Book of the Dead,1h 30m,5.3,81,Horror
692. Shadows Side,1h 30m,2.0,145,Horror
693. Project Dorothy,1h 20m,3.9,3.2K,Horror
694. Tenement,1h 28m,4.6,134,Horror
695. Hishkenstien: After Dark,1h 2m,N/A,N/A,Horror
696. Tragic,1h 36m,9.0,21,Horror
697. The Night Curse of Reatrei,1h 35m,4.4,121,Horror
698. Dr. Jason II: Lights & Shadows,1h 2m,4.9,382,Horror
699. Bigfoot,N/A,5.5,27,Horror
700. Graveyard Shark,1h 37m,3.4,245,Horror
701. Amityville Backrooms,1h 12m,3.7,40,Horror
702. The Haunting of Cottonwood,N/A,7.0,18,Horror
703. All That Remains,1h 10m,5.9,27,Horror
704. Carnage for Christmas,1h 9m,4.5,355,Horror
705. The Yorkie Werewolf,N/A,5.6,98,Horror
706. Jonestown: The Final Reckoning,59m,4.3,7,Horror
707. Bloody Mary,1h 12m,3.7,8,Horror
708. Bigfoot Exorcist,1h 10m,2.6,232,Horror
709. Portraits,1h 22m,4.7,49,Horror
710. The Last Ritual,1h 40m,7.7,10,Horror
711. The Clock,1h 20m,3.5,46,Horror
712. II,21m,8.6,30,Horror
713. Killer Campout Part II,1h 33m,5.4,31,Horror
714. Neon Fear,40m,5.7,630,Horror
715. Swoon,1h 23m,6.3,30,Horror
716. In Tenebras: Into the Darkness,1h 30m,2.6,183,Horror
717. Scopophobia,1h 40m,5.3,92,Horror
718. The John Perkins Tapes,1h 17m,4.5,16,Horror
719. OMG: O Manchi Ghost,2h 5m,5.1,593,Horror
720. Mystic Singer,1h 36m,4.9,254,Horror
721. Bring on the Damned!,1h 54m,4.9,59,Horror
722. Obsession in Flesh,N/A,N/A,N/A,Horror
723. Amityville Turkey Day,1h 34m,3.1,367,Horror
724. Salt Along the Tongue,1h 53m,7.8,12,Horror
725. The Vampire and the Vigilante,1h 15m,3.5,56,Horror
726. Tide,1h 22m,3.5,138,Horror
727. Byte,1h 37m,3.3,166,Horror
728. Bangsal Isolasi,1h 16m,4.8,183,Horror
729. Burning,1h 41m,7.9,15,Horror
730. The Girl 2,1h 39m,N/A,N/A,Horror
731. 200KG Vampire,1h 33m,4.0,62,Horror
732. Demo_n,1h 15m,4.9,52,Horror
733. McCurdy Point,N/A,N/A,N/A,Horror
734. Alem-i Cin 5: Azap,1h 16m,4.1,15,Horror
735. Mister Sleep,1h 34m,3.5,183,Horror
736. The Alien Report,1h 21m,4.6,157,Horror
737. Lampir,1h 37m,5.5,267,Horror
738. Inverted,1h 28m,4.0,59,Horror
"739. The Haunted, the Possessed and the Damned",1h 51m,2.6,65,Horror
740. Etheria Film Night 2024,1h 52m,7.2,12,Horror
741. 105 Minutes,2h,3.4,2.3K,Horror
742. Peter Rabid,N/A,6.2,10,Horror
743. Biaz: Kara Iyenin Laneti,1h 29m,5.0,409,Horror
744. Erotik 2: The Beyond,1h 21m,N/A,N/A,Horror
745. A Savior Red,1h 27m,5.0,272,Horror
746. BlackOut,N/A,6.9,23,Horror
747. Bloody Trip: The Equinox Killer,1h 20m,4.8,85,Horror
748. Trolled,1h 20m,4.2,28,Horror
749. Killjoy: Terrify,N/A,3.0,34,Horror
750. Listen Carefully,1h 21m,3.3,150,Horror
751. Touched by Eternity,1h 35m,5.3,106,Horror
752. The Night of the Harvest,2h 6m,4.5,503,Horror
753. People in the Walls,1h 33m,3.4,59,Horror
754. Terror Zone,1h 28m,3.3,11,Horror
755. Halloween: The Hunt of Michael Myers,1h 21m,8.5,14,Horror
756. The Summer We Died,1h 13m,5.0,440,Horror
757. The Bench,1h 15m,3.8,189,Horror
758. Elf in the Hood,1h 16m,4.7,22,Horror
759. The Vord,1h 41m,3.4,76,Horror
760. Scarytales and Deadtime Stories,1h 7m,5.1,20,Horror
761. Death Ph.D,1h 47m,2.0,146,Horror
762. The Caller,1h 20m,6.8,14,Horror
763. Janji Darah,1h 44m,4.4,177,Horror
764. Don't Look Back... I Know Your Origins,1h 44m,3.7,116,Horror
765. Pandora,N/A,3.8,24,Horror
766. Mother Goose's ScaryTales,54m,5.8,20,Horror
767. Trucker,N/A,N/A,N/A,Horror
768. Anxiety,1h 37m,7.8,8,Horror
769. Love Bites,N/A,N/A,N/A,Horror
770. Hunter of the Night,1h 30m,5.4,63,Horror
771. Pee Nak 4,1h 55m,4.8,420,Horror
772. Purgatory Station,1h 49m,3.4,63,Horror
773. Claws,1h 36m,5.8,8,Horror
774. Amityville Bigfoot,1h 28m,3.0,158,Horror
775. The Last Podcast,1h 38m,6.8,9,Horror
776. Spirit Whisker: The Revenant,1h 49m,5.3,65,Horror
777. Cholo Zombies,1h 36m,4.6,109,Horror
778. Mannequin,N/A,6.5,119,Horror
779. Sea of Madness,1h 33m,6.9,32,Horror
780. Mona: Jinn-2,2h 4m,4.1,132,Horror
781. Weekend Deadaway,N/A,4.9,89,Horror
782. The Unsolved Love Hotel Murder Case Incident,1h 10m,7.3,8,Horror
783. Ame no naka no yokujô,2h 12m,5.8,92,Horror
784. Vegan,N/A,4.8,17,Horror
785. Trope,1h 26m,4.2,41,Horror
786. Big Bad CGI Monsters,1h,4.8,44,Horror
787. Oh My Ghost: The Finale,1h 52m,6.8,39,Horror
788. Trizombie,1h 22m,7.3,63,Horror
789. Requiem: Three Tales of Horror,55m,3.6,39,Horror
790. The Coldness,N/A,5.2,88,Horror
791. The After Dark,N/A,5.5,6,Horror
792. Old Wounds,1h 49m,7.4,17,Horror
793. Roxana,1h 38m,4.0,71,Horror
794. The Deserving,N/A,7.1,84,Horror
795. Lord of Wolves,1h 27m,2.8,145,Horror
796. Interlopers,1h 46m,5.0,85,Horror
797. Dead Rock,1h 11m,3.6,8,Horror
798. Game of Death: The Six Doors to Hell,2h 25m,6.7,8,Horror
799. Wind and Bone,1h 33m,5.8,19,Horror
800. Xoftex,1h 39m,6.0,67,Horror
801. McConadilla,1h 50m,N/A,N/A,Horror
802. Paku Tanah Jawa,1h 40m,4.2,126,Horror
803. Beach Chain,N/A,N/A,N/A,Horror
804. Teddiscare,1h 22m,2.0,177,Horror
805. Thookudurai,2h 5m,4.3,2.3K,Horror
806. Side Effects May Vary,1h 21m,7.2,43,Horror
807. A Time to Die,1h 45m,N/A,N/A,Horror
808. Video Vision,1h 18m,5.8,21,Horror
809. The Trail,1h 20m,7.8,38,Horror
810. Halloween: Evil Lives,N/A,3.6,121,Horror
811. Cold Blooded,1h 18m,4.2,18,Horror
812. DreadClub: Vampire's Verdict,1h 28m,5.0,80,Horror
813. American Terror Tales 3,58m,2.4,61,Horror
814. Granny Krampus,1h 21m,2.6,128,Horror
815. Stereoscope,1h 31m,4.0,132,Horror
816. Mother Maker Lover Taker,1h 39m,5.9,46,Horror
817. Cult of Blood,N/A,3.6,77,Horror
818. K. The Butcher Shitter,1h 10m,3.5,25,Horror
819. Daylight to Dark,N/A,4.3,12,Horror
820. The Hunter's Anthology: The Demon Hunter,2h 6m,4.7,105,Horror
821. Monster Awakens,1h 14m,5.6,846,Horror
822. All We Wanted,1h 43m,3.5,73,Horror
823. Horror Stories,N/A,5.1,57,Horror
824. Framed,Not Rated,2.6,122,Horror
825. Man in the Fields,N/A,5.9,71,Horror
826. Vexanthrone,1h 5m,5.3,25,Horror
827. Mulm,1h 38m,5.8,74,Horror
828. Jimmy,1h 25m,4.1,218,Horror
829. Blood and Breakfast,1h 24m,5.8,32,Horror
830. Earworm,1h 41m,2.4,221,Horror
831. Dreams of flesh,1h,5.7,14,Horror
832. A Cold Grave,1h 15m,3.5,280,Horror
833. Pesadilla,1h 52m,6.5,50,Horror
834. The Monsters Under Our Bed,2h 7m,5.8,12,Horror
835. Take Good Care,1h 41m,6.1,8,Horror
836. Apex Predators 2: The Spawning,1h 10m,3.2,34,Horror
837. Hotel Underground,N/A,7.5,79,Horror
838. Son of Gacy,N/A,N/A,N/A,Horror
839. Art of a Hit,1h 33m,4.2,224,Horror
840. Welcome Week: A College Horror Anthology,1h 38m,4.0,129,Horror
841. Nyctophobia,1h 17m,2.6,175,Horror
842. Overkill,N/A,2.7,34,Horror
843. Alone,1h 28m,7.3,16,Horror
844. The Depths,1h 28m,N/A,N/A,Horror
845. Bad Things,N/A,5.4,18,Horror
846. A yard of jackals,1h 48m,7.4,46,Horror
847. The World Drops Dead,1h 11m,8.4,7,Horror
848. The Mitchin Murders,1h 18m,5.2,88,Horror
849. Jinxx Presents: The Devil's Vortex,N/A,7.3,56,Horror
850. From Within,N/A,N/A,N/A,Horror
851. Never Have I Ever,N/A,N/A,N/A,Horror
852. Bored Games,1h 16m,3.5,122,Horror
853. Slave Dolls 2: Red Rooms,17m,2.1,8,Horror
854. Jurassic Exorcist,1h 16m,4.3,24,Horror
855. Coven of the Black Cube,1h 37m,7.2,28,Horror
856. The Nexus,N/A,6.4,26,Horror
857. Blood and Black,1h 28m,6.9,1.1K,Horror
858. The Town Without Halloween,1h 28m,5.5,87,Horror
859. Big Cats,1h 33m,2.9,157,Horror
860. Abduction: The Harvesting,N/A,5.5,15,Horror
861. Death,1h 17m,6.1,17,Horror
862. Jason in Indianapolis: A Friday the 13th Tribute,2h,6.5,25,Horror
863. .ask,1h 29m,6.9,98,Horror
864. Into Nightmares,1h 25m,N/A,N/A,Horror
865. A Gong,1h 47m,6.0,13,Horror
866. P2,1h 45m,4.5,10,Horror
867. Psycho Science,N/A,5.7,29,Horror
868. Cursed in Baja,1h 20m,6.7,35,Horror
869. Blood Dried Hands,1h 55m,6.3,171,Horror
870. Busted Babies,1h 27m,7.7,14,Horror
871. I Joined a Cult,N/A,4.4,107,Horror
872. Historias de Halloween,1h 20m,6.6,26,Horror
873. Undying,26m,6.5,15,Horror
874. Bring Me a Skin for Dancing In,N/A,4.1,202,Horror
875. Porcelain,1h 28m,3.8,118,Horror
876. Echoes of Crystal Lake: A Friday the 13th Story,3m,8.4,16,Horror
877. Amityville VR,N/A,3.4,33,Horror
878. Wieland,N/A,5.7,19,Horror
879. Maya,1h 48m,N/A,N/A,Horror
880. Himalaya,1h 25m,3.2,406,Horror
881. The Geechee Witch: A Boo Hag Story,1h 28m,7.2,15,Horror
882. Dinosaur Hotel 3,1h 14m,2.7,165,Horror
883. Slaughterhouse on the Hill,1h 12m,2.6,135,Horror
884. Murderfest,1h 22m,2.9,235,Horror
885. Mr. Sandman,47m,6.3,32,Horror
886. Treasures of Terror: Vol 1,N/A,4.2,21,Horror
887. Heirredrum,N/A,N/A,N/A,Horror
888. Left One Alive,1h 29m,3.7,31,Horror
889. Do You See Me?,1h 28m,3.9,8,Horror
890. Deviant,1h 20m,5.2,49,Horror
891. The Final Party,1h 18m,3.5,10,Horror
892. The Exorcism of Saint Patrick,1h 30m,3.6,178,Horror
893. Night Harvest,N/A,4.6,70,Horror
894. Death Bitch,1h 28m,7.4,23,Horror
895. Happy Halloween,1h 36m,6.2,23,Horror
896. Killer Rental,1h 26m,N/A,N/A,Horror
897. The Seven Darks,1h 3m,4.2,125,Horror
898. Liu mang qu mo shi,1h 44m,5.8,63,Horror
899. The Haunted Studio,1h 30m,3.6,202,Horror
900. The Mermaid,1h 45m,7.8,36,Horror
901. Cin Köyü,1h 15m,1.0,15,Horror
902. Island of the Dolls 2,1h 23m,3.0,168,Horror
903. Camp Terror,1h 50m,4.5,42,Horror
904. Bungalow Section 12,1h 28m,2.4,64,Horror
905. Appetite for Sin,N/A,5.1,72,Horror
906. Tóxico,1h 28m,6.7,18,Horror
907. Akh,2h 17m,5.3,117,Horror
